
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.320	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot / FTC (trace range)	mg/l (ppm)	ON	TD7-487-066	3	ON External	20.000	ON	1013	34.600	30%	400x	60	ON fiber length	1.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	mg/l (ppm)	ON	SC7-525-209	3	ON External	20.000	ON	1013	34.600	20%	400x	10	ON fiber length	1.00	
Ch 3	Oxygen Sensor Spot / FTC (trace range)	mg/l (ppm)	ON	TD7-487-066	3	ON External	20.000	ON	1013	34.600	30%	400x	60	ON fiber length	1.00	
Ch 4	Oxygen Sensor Spot / FTC (trace range)	mg/l (ppm)	ON	TD7-487-066	3	ON External	20.000	ON	1013	34.600	30%	400x	60	ON fiber length	1.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.978	1010	100.000	20.950	48.700	6.492	0.827	0.075	470	0.874	-0.350	0.577	0.000	-0.000106	0.000	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.864	1009	100.000	20.950	52.500	20.648	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.000	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.871	1009	100.000	20.950	48.700	6.409	0.827	0.075	470	0.874	-0.350	0.577	0.000	-0.000106	0.000	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.821	1010	100.000	20.950	48.700	6.660	0.827	0.075	470	0.874	-0.350	0.577	0.000	-0.000106	0.000	
Data	Smoothing:	3	
Date:	8/31/2026	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
8/31/2026	17:06:44	0.00		6.3866	6.4864	6.4828	6.3887	28.933	28.933	28.933	28.933	1010.40	52.334	28.933	---	---	6.448	20.353	6.286	6.606	18.417	450.890	31.714	37.793	0.696	7.420	0.706	0.675	
8/31/2026	17:06:45	1.19		6.3949	6.4879	6.5076	6.3862	28.935	28.935	28.935	28.935	1010.39	52.334	28.935	---	---	6.442	20.350	6.268	6.608	18.424	450.863	31.707	37.796	0.694	7.451	0.691	0.681	
8/31/2026	17:06:46	2.44		6.3808	6.4896	6.5093	6.3790	28.934	28.934	28.934	28.934	1010.36	52.334	28.934	---	---	6.453	20.347	6.267	6.614	18.424	450.804	31.706	37.801	0.681	7.458	0.699	0.684	
8/31/2026	17:06:48	3.72		6.3510	6.4932	6.4963	6.3787	28.935	28.935	28.935	28.935	1010.35	52.334	28.935	---	---	6.474	20.341	6.277	6.614	18.424	450.755	31.705	37.792	0.675	7.537	0.698	0.683	
8/31/2026	17:06:49	4.87		6.3825	6.4961	6.4781	6.3988	28.934	28.934	28.934	28.934	1010.32	52.324	28.934	---	---	6.451	20.336	6.290	6.599	18.416	450.712	31.705	37.796	0.677	7.498	0.713	0.675	
8/31/2026	17:06:50	6.13		6.4068	6.4968	6.4626	6.3907	28.933	28.933	28.933	28.933	1010.33	52.303	28.933	---	---	6.433	20.335	6.301	6.605	18.414	450.663	31.711	37.802	0.684	7.541	0.706	0.663	
8/31/2026	17:06:51	7.31		6.3694	6.4983	6.4552	6.3962	28.931	28.931	28.931	28.931	1010.34	52.293	28.931	---	---	6.462	20.333	6.306	6.601	18.411	450.606	31.715	37.808	0.684	7.535	0.711	0.662	
8/31/2026	17:06:52	8.51		6.3377	6.4980	6.4224	6.3945	28.930	28.930	28.930	28.930	1010.40	52.293	28.930	---	---	6.485	20.334	6.330	6.602	18.420	450.533	31.719	37.806	0.677	7.543	0.700	0.672	
8/31/2026	17:06:54	9.70		6.3268	6.4968	6.4356	6.4144	28.930	28.930	28.930	28.930	1010.39	52.303	28.930	---	---	6.493	20.336	6.321	6.587	18.432	450.508	31.713	37.804	0.673	7.495	0.693	0.680	
8/31/2026	17:06:55	10.89		6.3841	6.4981	6.4615	6.4017	28.931	28.931	28.931	28.931	1010.36	52.303	28.931	---	---	6.450	20.333	6.302	6.597	18.439	450.460	31.719	37.807	0.679	7.473	0.694	0.692	
8/31/2026	17:06:56	12.10		6.4129	6.4992	6.4699	6.3988	28.930	28.930	28.930	28.930	1010.31	52.303	28.930	---	---	6.429	20.332	6.296	6.599	18.435	450.418	31.722	37.815	0.682	7.512	0.688	0.690	
8/31/2026	17:06:57	13.30		6.4089	6.4986	6.4597	6.3807	28.933	28.933	28.933	28.933	1010.32	52.303	28.933	---	---	6.432	20.332	6.303	6.612	18.420	450.369	31.730	37.819	0.682	7.498	0.702	0.682	
8/31/2026	17:06:58	14.51		6.4058	6.4987	6.4272	6.3879	28.931	28.931	28.931	28.931	1010.32	52.293	28.931	---	---	6.434	20.332	6.327	6.607	18.422	450.292	31.727	37.817	0.684	7.489	0.701	0.669	
8/31/2026	17:07:00	15.69		6.3499	6.5001	6.4353	6.3877	28.932	28.932	28.932	28.932	1010.33	52.275	28.932	---	---	6.476	20.330	6.321	6.607	18.416	450.241	31.726	37.811	0.681	7.500	0.714	0.669	
8/31/2026	17:07:01	16.90		6.3661	6.5039	6.4454	6.3907	28.930	28.930	28.930	28.930	1010.34	52.258	28.930	---	---	6.464	20.324	6.314	6.605	18.416	450.218	31.729	37.808	0.679	7.616	0.695	0.675	
8/31/2026	17:07:02	18.18		6.3573	6.5049	6.4625	6.4174	28.933	28.933	28.933	28.933	1010.33	52.247	28.933	---	---	6.470	20.321	6.301	6.585	18.417	450.187	31.729	37.802	0.677	7.609	0.693	0.687	
8/31/2026	17:07:03	19.35		6.3593	6.5056	6.4695	6.4115	28.935	28.935	28.935	28.935	1010.31	52.245	28.935	---	---	6.468	20.320	6.296	6.589	18.425	450.140	31.727	37.799	0.674	7.574	0.685	0.683	
8/31/2026	17:07:04	20.55		6.3275	6.5064	6.4618	6.4183	28.936	28.936	28.936	28.936	1010.31	52.242	28.936	---	---	6.492	20.318	6.301	6.584	18.435	450.078	31.717	37.799	0.684	7.505	0.694	0.689	
8/31/2026	17:07:06	21.75		6.3461	6.5062	6.4741	6.3968	28.936	28.936	28.936	28.936	1010.32	52.234	28.936	---	---	6.478	20.318	6.292	6.600	18.430	450.016	31.718	37.805	0.686	7.461	0.691	0.691	
8/31/2026	17:07:07	23.04		6.3881	6.5043	6.4750	6.3876	28.936	28.936	28.936	28.936	1010.32	52.234	28.936	---	---	6.447	20.322	6.292	6.607	18.418	450.012	31.713	37.811	0.695	7.486	0.691	0.690	
8/31/2026	17:07:08	24.20		6.4336	6.5034	6.4812	6.3770	28.937	28.937	28.937	28.937	1010.34	52.245	28.937	---	---	6.413	20.323	6.287	6.614	18.421	449.959	31.716	37.802	0.691	7.448	0.697	0.687	
8/31/2026	17:07:09	25.42		6.4581	6.5051	6.4661	6.3665	28.936	28.936	28.936	28.936	1010.33	52.263	28.936	---	---	6.396	20.320	6.298	6.622	18.426	449.940	31.718	37.804	0.688	7.451	0.704	0.684	
8/31/2026	17:07:11	26.67		6.4829	6.5093	6.4691	6.3972	28.936	28.936	28.936	28.936	1010.35	52.273	28.936	---	---	6.378	20.313	6.296	6.599	18.434	449.853	31.723	37.796	0.691	7.378	0.716	0.692	
8/31/2026	17:07:12	27.84		6.4204	6.5089	6.4411	6.4004	28.935	28.935	28.935	28.935	1010.31	52.283	28.935	---	---	6.424	20.314	6.316	6.597	18.428	449.848	31.726	37.812	0.689	7.423	0.712	0.687	
8/31/2026	17:07:13	29.03		6.3711	6.5085	6.4535	6.4114	28.937	28.937	28.937	28.937	1010.31	52.283	28.937	---	---	6.460	20.314	6.307	6.589	18.428	449.824	31.728	37.796	0.687	7.472	0.712	0.684	
8/31/2026	17:07:14	30.24		6.3308	6.5078	6.4651	6.3700	28.935	28.935	28.935	28.935	1010.29	52.283	28.935	---	---	6.489	20.316	6.299	6.620	18.430	449.804	31.720	37.787	0.691	7.500	0.705	0.675	
8/31/2026	17:07:15	31.45		6.3674	6.5117	6.5008	6.3730	28.932	28.932	28.932	28.932	1010.30	52.283	28.932	---	---	6.462	20.310	6.274	6.618	18.418	449.723	31.721	37.767	0.697	7.520	0.706	0.681	
8/31/2026	17:07:17	32.65		6.3739	6.5127	6.4969	6.3468	28.929	28.929	28.929	28.929	1010.32	52.293	28.929	---	---	6.458	20.309	6.277	6.638	18.409	449.689	31.721	37.785	0.696	7.493	0.705	0.682	
8/31/2026	17:07:18	33.91		6.3754	6.5145	6.4806	6.3657	28.930	28.930	28.930	28.930	1010.32	52.285	28.930	---	---	6.457	20.306	6.288	6.624	18.416	449.659	31.731	37.806	0.681	7.525	0.696	0.690	
8/31/2026	17:07:19	35.17		6.3569	6.5133	6.4720	6.3904	28.935	28.935	28.935	28.935	1010.34	52.275	28.935	---	---	6.470	20.307	6.294	6.605	18.426	449.656	31.735	37.821	0.670	7.500	0.692	0.689	
8/31/2026	17:07:20	36.34		6.3350	6.5137	6.4489	6.4213	28.936	28.936	28.936	28.936	1010.32	52.265	28.936	---	---	6.486	20.306	6.310	6.582	18.430	449.605	31.733	37.823	0.666	7.556	0.694	0.695	
8/31/2026	17:07:21	37.55		6.3444	6.5125	6.4636	6.4207	28.936	28.936	28.936	28.936	1010.34	52.245	28.936	---	---	6.479	20.308	6.300	6.582	18.419	449.569	31.732	37.812	0.671	7.520	0.705	0.689	
8/31/2026	17:07:23	38.75		6.3588	6.5141	6.4572	6.4122	28.933	28.933	28.933	28.933	1010.35	52.227	28.933	---	---	6.469	20.306	6.305	6.589	18.411	449.505	31.734	37.810	0.684	7.450	0.708	0.690	
8/31/2026	17:07:24	39.95		6.3753	6.5152	6.4908	6.3957	28.931	28.931	28.931	28.931	1010.36	52.189	28.931	---	---	6.457	20.304	6.281	6.601	18.415	449.512	31.733	37.807	0.697	7.435	0.707	0.691	
8/31/2026	17:07:25	41.14		6.3675	6.5165	6.4739	6.4057	28.933	28.933	28.933	28.933	1010.36	52.178	28.933	---	---	6.462	20.302	6.293	6.594	18.424	449.502	31.738	37.806	0.698	7.486	0.697	0.694	
8/31/2026	17:07:26	42.35		6.3683	6.5159	6.4789	6.4035	28.932	28.932	28.932	28.932	1010.33	52.158	28.932	---	---	6.462	20.303	6.289	6.595	18.429	449.518	31.730	37.809	0.688	7.536	0.702	0.683	
8/31/2026	17:07:27	43.56		6.3665	6.5173	6.4773	6.4040	28.934	28.934	28.934	28.934	1010.32	52.148	28.934	---	---	6.463	20.300	6.290	6.595	18.429	449.470	31.720	37.804	0.686	7.576	0.691	0.680	
8/31/2026	17:07:29	44.75		6.3661	6.5173	6.4887	6.3983	28.933	28.933	28.933	28.933	1010.29	52.158	28.933	---	---	6.463	20.300	6.282	6.599	18.426	449.442	31.710	37.811	0.679	7.548	0.702	0.675	
8/31/2026	17:07:30	45.94		6.3603	6.5197	6.4603	6.4018	28.936	28.936	28.936	28.936	1010.30	52.148	28.936	---	---	6.467	20.295	6.302	6.596	18.431	449.374	31.708	37.806	0.675	7.579	0.697	0.688	
8/31/2026	17:07:31	47.16		6.3691	6.5230	6.4537	6.4026	28.935	28.935	28.935	28.935	1010.31	52.148	28.935	---	---	6.461	20.290	6.307	6.596	18.424	449.342	31.713	37.813	0.674	7.474	0.706	0.687	
8/31/2026	17:07:32	48.36		6.3788	6.5229	6.4453	6.4121	28.937	28.937	28.937	28.937	1010.34	52.128	28.937	---	---	6.454	20.290	6.313	6.588	18.417	449.285	31.706	37.822	0.676	7.416	0.707	0.696	
8/31/2026	17:07:34	49.65		6.3819	6.5214	6.4679	6.4041	28.936	28.936	28.936	28.936	1010.34	52.138	28.936	---	---	6.451	20.293	6.297	6.594	18.414	449.233	31.701	37.837	0.686	7.376	0.717	0.701	
8/31/2026	17:07:35	50.81		6.4066	6.5176	6.4857	6.4092	28.936	28.936	28.936	28.936	1010.37	52.148	28.936	---	---	6.433	20.299	6.284	6.591	18.411	449.148	31.698	37.844	0.681	7.386	0.713	0.700	
8/31/2026	17:07:36	52.01		6.3570	6.5177	6.4973	6.3785	28.934	28.934	28.934	28.934	1010.37	52.148	28.934	---	---	6.470	20.299	6.276	6.614	18.417	449.095	31.702	37.840	0.681	7.420	0.713	0.693	
8/31/2026	17:07:37	53.20		6.3717	6.5178	6.5027	6.3598	28.935	28.935	28.935	28.935	1010.39	52.138	28.935	---	---	6.460	20.299	6.272	6.628	18.416	449.083	31.706	37.837	0.676	7.449	0.702	0.682	
8/31/2026	17:07:38	54.42		6.3657	6.5193	6.5008	6.3323	28.936	28.936	28.936	28.936	1010.33	52.128	28.936	---	---	6.464	20.296	6.273	6.648	18.422	449.090	31.701	37.834	0.681	7.436	0.706	0.680	
8/31/2026	17:07:39	55.62		6.4014	6.5202	6.4962	6.3419	28.937	28.937	28.937	28.937	1010.31	52.118	28.937	---	---	6.437	20.294	6.276	6.641	18.423	449.076	31.696	37.836	0.690	7.409	0.697	0.678	
8/31/2026	17:07:41	56.82		6.3927	6.5200	6.4923	6.3585	28.937	28.937	28.937	28.937	1010.28	52.118	28.937	---	---	6.443	20.295	6.279	6.629	18.429	449.036	31.692	37.828	0.693	7.354	0.689	0.680	
8/31/2026	17:07:42	58.04		6.4246	6.5200	6.4798	6.3741	28.934	28.934	28.934	28.934	1010.34	52.118	28.934	---	---	6.420	20.295	6.288	6.617	18.422	449.006	31.692	37.830	0.690	7.349	0.679	0.678	
8/31/2026	17:07:43	59.22		6.4309	6.5210	6.4649	6.3770	28.935	28.935	28.935	28.935	1010.38	52.128	28.935	---	---	6.416	20.293	6.299	6.615	18.422	448.995	31.691	37.822	0.691	7.431	0.680	0.675	
8/31/2026	17:07:44	60.42		6.4221	6.5219	6.4725	6.3734	28.935	28.935	28.935	28.935	1010.40	52.138	28.935	---	---	6.422	20.292	6.294	6.618	18.422	449.005	31.694	37.821	0.696	7.485	0.693	0.671	
8/31/2026	17:07:45	61.62		6.3733	6.5216	6.4754	6.3806	28.938	28.938	28.938	28.938	1010.36	52.138	28.938	---	---	6.457	20.292	6.291	6.612	18.434	448.990	31.696	37.815	0.695	7.597	0.706	0.673	
8/31/2026	17:07:47	62.84		6.4132	6.5207	6.4990	6.3849	28.935	28.935	28.935	28.935	1010.34	52.148	28.935	---	---	6.429	20.294	6.275	6.609	18.428	448.955	31.694	37.815	0.699	7.523	0.710	0.681	
8/31/2026	17:07:48	64.11		6.4200	6.5229	6.4839	6.3745	28.934	28.934	28.934	28.934	1010.32	52.148	28.934	---	---	6.424	20.291	6.286	6.617	18.423	448.897	31.688	37.819	0.696	7.513	0.709	0.689	
8/31/2026	17:07:49	65.27		6.3848	6.5247	6.4691	6.3880	28.931	28.931	28.931	28.931	1010.33	52.168	28.931	---	---	6.451	20.288	6.296	6.607	18.418	448.848	31.688	37.821	0.694	7.489	0.701	0.687	
8/31/2026	17:07:50	66.47		6.3538	6.5255	6.4620	6.3887	28.932	28.932	28.932	28.932	1010.34	52.179	28.932	---	---	6.473	20.287	6.301	6.606	18.425	448.829	31.690	37.817	0.693	7.591	0.689	0.686	
8/31/2026	17:07:52	67.68		6.3526	6.5239	6.4797	6.3850	28.935	28.935	28.935	28.935	1010.38	52.179	28.935	---	---	6.473	20.289	6.288	6.609	18.431	448.806	31.689	37.809	0.698	7.559	0.686	0.687	
8/31/2026	17:07:53	68.89		6.4145	6.5226	6.5096	6.3781	28.936	28.936	28.936	28.936	1010.35	52.168	28.936	---	---	6.427	20.290	6.267	6.614	18.437	448.787	31.689	37.802	0.703	7.479	0.699	0.686	
8/31/2026	17:07:54	70.20		6.3897	6.5246	6.5019	6.3718	28.938	28.938	28.938	28.938	1010.34	52.168	28.938	---	---	6.445	20.287	6.272	6.619	18.438	448.763	31.685	37.797	0.693	7.431	0.710	0.692	
8/31/2026	17:07:55	71.37		6.3851	6.5262	6.4902	6.4029	28.935	28.935	28.935	28.935	1010.34	52.168	28.935	---	---	6.449	20.285	6.281	6.596	18.434	448.739	31.693	37.798	0.698	7.431	0.711	0.689	
8/31/2026	17:07:56	72.54		6.3792	6.5278	6.4699	6.3948	28.934	28.934	28.934	28.934	1010.38	52.168	28.934	---	---	6.454	20.282	6.296	6.602	18.419	448.719	31.679	37.801	0.698	7.432	0.701	0.687	
8/31/2026	17:07:58	73.69		6.3740	6.5270	6.4842	6.4051	28.934	28.934	28.934	28.934	1010.43	52.158	28.934	---	---	6.458	20.284	6.285	6.594	18.411	448.703	31.683	37.809	0.703	7.465	0.705	0.682	
8/31/2026	17:07:59	74.83		6.3982	6.5285	6.5026	6.4024	28.933	28.933	28.933	28.933	1010.43	52.158	28.933	---	---	6.440	20.281	6.272	6.596	18.417	448.694	31.677	37.811	0.693	7.470	0.706	0.678	
8/31/2026	17:08:00	75.97		6.3904	6.5271	6.5004	6.3948	28.934	28.934	28.934	28.934	1010.43	52.158	28.934	---	---	6.445	20.283	6.274	6.602	18.429	448.673	31.681	37.810	0.693	7.504	0.713	0.679	
8/31/2026	17:08:01	77.12		6.3774	6.5271	6.5072	6.3920	28.934	28.934	28.934	28.934	1010.39	52.158	28.934	---	---	6.455	20.283	6.269	6.604	18.441	448.649	31.675	37.807	0.688	7.484	0.708	0.677	
8/31/2026	17:08:02	78.26		6.3579	6.5263	6.4835	6.3678	28.937	28.937	28.937	28.937	1010.37	52.168	28.937	---	---	6.469	20.284	6.285	6.621	18.436	448.605	31.667	37.809	0.688	7.570	0.709	0.682	
8/31/2026	17:08:03	79.41		6.3547	6.5284	6.4881	6.3661	28.936	28.936	28.936	28.936	1010.32	52.168	28.936	---	---	6.472	20.281	6.282	6.623	18.439	448.574	31.669	37.812	0.697	7.525	0.704	0.684	
8/31/2026	17:08:04	80.56		6.4116	6.5274	6.4667	6.3655	28.937	28.937	28.937	28.937	1010.32	52.168	28.937	---	---	6.429	20.282	6.297	6.623	18.432	448.541	31.669	37.813	0.699	7.464	0.709	0.686	
